tool	rank	metric	sample	value
CLARK	order	Purity (precision)	peabody	0.8888888888888888
CLARK	order	Completeness (recall)	peabody	1.0
CLARK	order	True positives	peabody	8.0
CLARK	family	F1 score	peabody	0.888888888888889
CLARK	family	False negatives	peabody	0.0
CLARK	family	False positives	peabody	2.0
CLARK	family	Jaccard index	peabody	0.8
CLARK	family	Taxon counts	peabody	10.0
CLARK	family	Purity (precision)	peabody	0.8
CLARK	family	Completeness (recall)	peabody	1.0
CLARK	family	True positives	peabody	8.0
CLARK	phylum	F1 score	peabody	1.0
CLARK	phylum	False negatives	peabody	0.0
CLARK	phylum	False positives	peabody	0.0
CLARK	phylum	Jaccard index	peabody	1.0
CLARK	phylum	Taxon counts	peabody	3.0
CLARK	phylum	Purity (precision)	peabody	1.0
CLARK	phylum	Completeness (recall)	peabody	1.0
CLARK	phylum	True positives	peabody	3.0
CLARK	class	F1 score	peabody	1.0
CLARK	class	False negatives	peabody	0.0
CLARK	class	False positives	peabody	0.0
CLARK	class	Jaccard index	peabody	1.0
CLARK	class	Taxon counts	peabody	5.0
CLARK	class	Purity (precision)	peabody	1.0
CLARK	class	Completeness (recall)	peabody	1.0
CLARK	class	True positives	peabody	5.0
CLARK	strain	False negatives	peabody	11.0
CLARK	strain	False positives	peabody	0.0
CLARK	strain	Jaccard index	peabody	0.0
CLARK	strain	Taxon counts	peabody	0.0
CLARK	strain	Purity (precision)	peabody	0.0
CLARK	strain	Completeness (recall)	peabody	0.0
CLARK	strain	True positives	peabody	0.0
CLARK	superkingdom	F1 score	peabody	1.0
CLARK	superkingdom	False negatives	peabody	0.0
CLARK	superkingdom	False positives	peabody	0.0
CLARK	superkingdom	Jaccard index	peabody	1.0
CLARK	superkingdom	Taxon counts	peabody	1.0
CLARK	superkingdom	Purity (precision)	peabody	1.0
CLARK	superkingdom	Completeness (recall)	peabody	1.0
CLARK	superkingdom	True positives	peabody	1.0
CLARK	species	F1 score	peabody	0.23076923076923075
CLARK	species	False negatives	peabody	8.0
CLARK	species	False positives	peabody	12.0
CLARK	species	Jaccard index	peabody	0.13043478260869565
CLARK	species	Taxon counts	peabody	15.0
CLARK	species	Purity (precision)	peabody	0.2
CLARK	species	Completeness (recall)	peabody	0.2727272727272727
CLARK	species	True positives	peabody	3.0
CLARK	genus	F1 score	peabody	0.8
CLARK	genus	False negatives	peabody	0.0
CLARK	genus	False positives	peabody	4.0
CLARK	genus	Jaccard index	peabody	0.6666666666666666
CLARK	genus	Taxon counts	peabody	12.0
CLARK	genus	Purity (precision)	peabody	0.6666666666666666
CLARK	genus	Completeness (recall)	peabody	1.0
CLARK	genus	True positives	peabody	8.0
CLARK	class	L1 norm error	peabody	0.20308510826472712
CLARK	family	L1 norm error	peabody	0.30247866007446855
CLARK	genus	L1 norm error	peabody	0.3225576328289761
CLARK	order	L1 norm error	peabody	0.3039362532720956
CLARK	phylum	L1 norm error	peabody	0.12286769072662782
CLARK	species	L1 norm error	peabody	1.6584526187622188
CLARK	superkingdom	L1 norm error	peabody	0.0
CLARK	na	Weighted UniFrac error	peabody	3.913377963929114
CLARK	na	Unweighted UniFrac error	peabody	124.06261620696726
GOTTCHA	class	Bray-Curtis distance	peabody	0.33647461919808014
GOTTCHA	family	Bray-Curtis distance	peabody	0.19511089447108915
GOTTCHA	genus	Bray-Curtis distance	peabody	0.3617776278044358
GOTTCHA	order	Bray-Curtis distance	peabody	0.2358958753573853
GOTTCHA	phylum	Bray-Curtis distance	peabody	0.25000000000000006
GOTTCHA	species	Bray-Curtis distance	peabody	0.7802644954979799
GOTTCHA	superkingdom	Bray-Curtis distance	peabody	0.0
GOTTCHA	superkingdom	Shannon diversity	peabody	0.0
GOTTCHA	superkingdom	Shannon equitability	peabody	0.0
GOTTCHA	phylum	Shannon diversity	peabody	0.5513965535140741
GOTTCHA	phylum	Shannon equitability	peabody	0.7954970733180207
GOTTCHA	class	Shannon diversity	peabody	1.176549882715618
GOTTCHA	class	Shannon equitability	peabody	0.7310315443832275
GOTTCHA	order	Shannon diversity	peabody	1.4968206266265962
GOTTCHA	order	Shannon equitability	peabody	0.7692136388482593
GOTTCHA	family	Shannon diversity	peabody	1.694643617999109
GOTTCHA	family	Shannon equitability	peabody	0.8149513145871485
GOTTCHA	genus	Shannon diversity	peabody	1.6946436179991091
GOTTCHA	genus	Shannon equitability	peabody	0.8149513145871486
GOTTCHA	species	Shannon diversity	peabody	2.0788330898504395
GOTTCHA	species	Shannon equitability	peabody	0.9028257397199326
GOTTCHA	order	F1 score	peabody	0.9333333333333333
GOTTCHA	order	False negatives	peabody	1.0
GOTTCHA	order	False positives	peabody	0.0
GOTTCHA	order	Jaccard index	peabody	0.875
GOTTCHA	order	Taxon counts	peabody	7.0
GOTTCHA	order	Purity (precision)	peabody	1.0
GOTTCHA	order	Completeness (recall)	peabody	0.875
GOTTCHA	order	True positives	peabody	7.0
GOTTCHA	family	F1 score	peabody	1.0
GOTTCHA	family	False negatives	peabody	0.0
GOTTCHA	family	False positives	peabody	0.0
GOTTCHA	family	Jaccard index	peabody	1.0
GOTTCHA	family	Taxon counts	peabody	8.0
GOTTCHA	family	Purity (precision)	peabody	1.0
GOTTCHA	family	Completeness (recall)	peabody	1.0
GOTTCHA	family	True positives	peabody	8.0
GOTTCHA	phylum	F1 score	peabody	0.8
GOTTCHA	phylum	False negatives	peabody	1.0
GOTTCHA	phylum	False positives	peabody	0.0
GOTTCHA	phylum	Jaccard index	peabody	0.6666666666666666
GOTTCHA	phylum	Taxon counts	peabody	2.0
GOTTCHA	phylum	Purity (precision)	peabody	1.0
GOTTCHA	phylum	Completeness (recall)	peabody	0.6666666666666666
GOTTCHA	phylum	True positives	peabody	2.0
GOTTCHA	class	F1 score	peabody	0.8000000000000002
GOTTCHA	class	False negatives	peabody	1.0
GOTTCHA	class	False positives	peabody	1.0
GOTTCHA	class	Jaccard index	peabody	0.6666666666666666
GOTTCHA	class	Taxon counts	peabody	5.0
GOTTCHA	class	Purity (precision)	peabody	0.8
GOTTCHA	class	Completeness (recall)	peabody	0.8
GOTTCHA	class	True positives	peabody	4.0
GOTTCHA	strain	False negatives	peabody	11.0
GOTTCHA	strain	False positives	peabody	0.0
GOTTCHA	strain	Jaccard index	peabody	0.0
GOTTCHA	strain	Taxon counts	peabody	0.0
GOTTCHA	strain	Purity (precision)	peabody	0.0
GOTTCHA	strain	Completeness (recall)	peabody	0.0
GOTTCHA	strain	True positives	peabody	0.0
GOTTCHA	superkingdom	F1 score	peabody	1.0
GOTTCHA	superkingdom	False negatives	peabody	0.0
GOTTCHA	superkingdom	False positives	peabody	0.0
GOTTCHA	superkingdom	Jaccard index	peabody	1.0
GOTTCHA	superkingdom	Taxon counts	peabody	1.0
GOTTCHA	superkingdom	Purity (precision)	peabody	1.0
GOTTCHA	superkingdom	Completeness (recall)	peabody	1.0
GOTTCHA	superkingdom	True positives	peabody	1.0
GOTTCHA	species	F1 score	peabody	0.28571428571428564
GOTTCHA	species	False negatives	peabody	8.0
GOTTCHA	species	False positives	peabody	7.0
GOTTCHA	species	Jaccard index	peabody	0.16666666666666666
GOTTCHA	species	Taxon counts	peabody	10.0
GOTTCHA	species	Purity (precision)	peabody	0.3
GOTTCHA	species	Completeness (recall)	peabody	0.2727272727272727
GOTTCHA	species	True positives	peabody	3.0
GOTTCHA	genus	F1 score	peabody	0.875
GOTTCHA	genus	False negatives	peabody	1.0
GOTTCHA	genus	False positives	peabody	1.0
GOTTCHA	genus	Jaccard index	peabody	0.7777777777777778
GOTTCHA	genus	Taxon counts	peabody	8.0
GOTTCHA	genus	Purity (precision)	peabody	0.875
GOTTCHA	genus	Completeness (recall)	peabody	0.875
GOTTCHA	genus	True positives	peabody	7.0
GOTTCHA	class	L1 norm error	peabody	0.6729492383961603
GOTTCHA	family	L1 norm error	peabody	0.3902217889421782
GOTTCHA	genus	L1 norm error	peabody	0.7235552556088715
GOTTCHA	order	L1 norm error	peabody	0.47179175071477053
GOTTCHA	phylum	L1 norm error	peabody	0.5000000000000001
GOTTCHA	species	L1 norm error	peabody	1.5605289909959597
GOTTCHA	superkingdom	L1 norm error	peabody	0.0
GOTTCHA	na	Weighted UniFrac error	peabody	5.576598054438316
GOTTCHA	na	Unweighted UniFrac error	peabody	55.81386216283722
MEGAN+DIAMOND	class	Bray-Curtis distance	peabody	0.2099927
MEGAN+DIAMOND	family	Bray-Curtis distance	peabody	0.11873917987084372
MEGAN+DIAMOND	genus	Bray-Curtis distance	peabody	0.16085021837725164
MEGAN+DIAMOND	order	Bray-Curtis distance	peabody	0.1834359558571771
MEGAN+DIAMOND	phylum	Bray-Curtis distance	peabody	0.2235612806894581
MEGAN+DIAMOND	species	Bray-Curtis distance	peabody	0.6161383362327013
MEGAN+DIAMOND	strain	Bray-Curtis distance	peabody	0.9098449090155089
MEGAN+DIAMOND	superkingdom	Bray-Curtis distance	peabody	0.0
MEGAN+DIAMOND	superkingdom	Shannon diversity	peabody	0.0
MEGAN+DIAMOND	superkingdom	Shannon equitability	peabody	0.0
MEGAN+DIAMOND	phylum	Shannon diversity	peabody	0.6169141885436895
MEGAN+DIAMOND	phylum	Shannon equitability	peabody	0.5615394938751308
MEGAN+DIAMOND	class	Shannon diversity	peabody	1.219283466701174
MEGAN+DIAMOND	class	Shannon equitability	peabody	0.7575834129923906
MEGAN+DIAMOND	order	Shannon diversity	peabody	1.8037022466176644
MEGAN+DIAMOND	order	Shannon equitability	peabody	0.8209002690131759
MEGAN+DIAMOND	family	Shannon diversity	peabody	1.9545201806931058
MEGAN+DIAMOND	family	Shannon equitability	peabody	0.8488373292435625
MEGAN+DIAMOND	genus	Shannon diversity	peabody	1.848373326965528
MEGAN+DIAMOND	genus	Shannon equitability	peabody	0.7206276106733018
MEGAN+DIAMOND	species	Shannon diversity	peabody	2.406213789762334
MEGAN+DIAMOND	species	Shannon equitability	peabody	0.7300767263640328
MEGAN+DIAMOND	strain	Shannon diversity	peabody	2.5212175886360457
MEGAN+DIAMOND	strain	Shannon equitability	peabody	0.78326028272286
MEGAN+DIAMOND	order	F1 score	peabody	0.9411764705882353
MEGAN+DIAMOND	order	False negatives	peabody	0.0
MEGAN+DIAMOND	order	False positives	peabody	1.0
MEGAN+DIAMOND	order	Jaccard index	peabody	0.8888888888888888
MEGAN+DIAMOND	order	Taxon counts	peabody	9.0
MEGAN+DIAMOND	order	Purity (precision)	peabody	0.8888888888888888
MEGAN+DIAMOND	order	Completeness (recall)	peabody	1.0
MEGAN+DIAMOND	order	True positives	peabody	8.0
MEGAN+DIAMOND	family	F1 score	peabody	0.888888888888889
MEGAN+DIAMOND	family	False negatives	peabody	0.0
MEGAN+DIAMOND	family	False positives	peabody	2.0
MEGAN+DIAMOND	family	Jaccard index	peabody	0.8
MEGAN+DIAMOND	family	Taxon counts	peabody	10.0
MEGAN+DIAMOND	family	Purity (precision)	peabody	0.8
